Hombre,27,1720
Hombre,34,20000
Hombre,22,5000
Hombre,54,10750
Mujer,57,10000
Hombre,42,25800
Mujer,46,8600
Hombre,24,15000
Hombre,46,3870
Hombre,35,1720
Hombre,30,6450
Hombre,52,8000
Mujer,36,7740
Mujer,33,10000
Hombre,45,6192
Hombre,21,10750
Hombre,45,6450
Hombre,47,13000
Mujer,66,5831
Mujer,34,6100
Mujer,32,7740
Mujer,50,1935
Hombre,48,6000
Hombre,51,5160
Hombre,24,8600
Hombre,25,8000
Hombre,28,3400
Mujer,33,4300
Hombre,19,4300
Hombre,69,6000
Hombre,34,6450
Mujer,43,2580
Mujer,48,3200
Mujer,24,2580
Hombre,40,15000
Hombre,17,1720
Hombre,70,1500
Mujer,25,4730
Hombre,74,1075
Hombre,30,4300
Hombre,18,6665
Hombre,30,6450
Mujer,54,14000
Hombre,36,10320
Hombre,61,1032
Hombre,28,5590
Hombre,28,9890
Mujer,29,1720
Hombre,19,3600
Hombre,24,2580
Mujer,28,5375
Hombre,49,10750
Hombre,36,2580
Mujer,31,12000
Hombre,30,15050
Hombre,42,8600
Mujer,49,4300
Hombre,26,7310
Hombre,60,21500
Mujer,29,2365
Mujer,23,5160
Mujer,42,8000
Hombre,37,10000
Hombre,49,17200
Hombre,39,8600
Hombre,40,2580
Mujer,48,10000
Mujer,58,7310
Hombre,55,4300
Hombre,31,5160
Hombre,31,4000
Hombre,28,5160
Hombre,62,4300
Hombre,22,4300
Mujer,26,4000
Hombre,51,3800
Hombre,33,6020
Mujer,56,6880
Hombre,31,15000
Hombre,60,3200
Mujer,60,10000
Hombre,23,8600
Hombre,66,4300
Hombre,39,4300
Hombre,68,2580
Mujer,29,4300
Hombre,75,2000
Hombre,51,5160
Mujer,27,10000
Mujer,48,10000
Hombre,50,11000
Hombre,34,5160
Mujer,47,1500
Hombre,39,5805
Mujer,19,4300
Mujer,55,14000
Hombre,31,11000
Hombre,35,4300
Hombre,21,7310
Hombre,24,4644
Mujer,60,2000
Mujer,45,3000
Hombre,39,40300
Hombre,31,5805
Hombre,47,6235
Hombre,24,3010
Hombre,63,5160
Mujer,22,1290
Mujer,44,3870
Mujer,59,5600
Mujer,33,9000
Hombre,48,4730
Mujer,45,6450
Mujer,29,5805
Hombre,61,6450
Mujer,56,4600
Hombre,22,6450
Mujer,19,5000
Mujer,40,6800
Hombre,45,8000
Mujer,30,5160
Hombre,31,4300
Hombre,19,2150
Hombre,69,3440
Hombre,51,9000
Mujer,19,6450
Mujer,28,8600
Mujer,51,8600
Mujer,43,6450
Hombre,36,1075
Hombre,68,2580
Hombre,52,7310
Hombre,39,7740
Hombre,50,6450
Hombre,38,12900
Mujer,48,8000
Hombre,41,1200
Hombre,39,1376
Hombre,25,12000
Hombre,51,8600
Hombre,54,6000
Hombre,58,6450
Hombre,57,4300
Hombre,44,8600
Mujer,51,4300
Hombre,41,7740
Hombre,29,5375
Hombre,49,15000
Mujer,58,3010
Mujer,40,7740
Hombre,31,8170
Mujer,41,5160
Mujer,25,4515
Mujer,19,2580
Hombre,60,5160
Hombre,68,8600
Mujer,52,4300
Hombre,32,6450
Hombre,20,6450
Hombre,21,5590
Hombre,42,4300
Hombre,21,1290
Hombre,42,8600
Hombre,20,21500
Mujer,50,15000
Hombre,59,3440
Hombre,55,6450
Hombre,38,11000
Hombre,39,1075
Hombre,46,8600
Mujer,55,4500
Hombre,27,1032
Hombre,33,6880
Mujer,42,1290
Mujer,21,1290
Mujer,43,3600
Mujer,43,3121
Hombre,44,12000
Mujer,28,4000
Mujer,58,1290
Mujer,15,2150
Mujer,51,9200
Hombre,42,14000
Mujer,49,5160
Hombre,47,12000
Hombre,19,4300
Mujer,36,5590
Mujer,30,9589
Hombre,31,12900
Hombre,34,6020
Hombre,50,10000
Hombre,19,7310
Hombre,28,30000
Hombre,59,4500
Mujer,40,14000
Hombre,56,8600
Mujer,47,3440
Hombre,51,1032
Mujer,64,5160
Mujer,63,5160
Hombre,76,3000
Mujer,57,6450
Mujer,52,9000
Hombre,41,6880
Mujer,26,2795
Hombre,27,6450
Hombre,17,5160
Hombre,18,1720
Hombre,38,6800
Mujer,31,6880
Mujer,42,15000
Mujer,50,3000
Hombre,47,8600
Mujer,40,1677
Hombre,31,14000
Hombre,56,10750
Mujer,40,12000
Mujer,33,21500
Hombre,31,18000
Hombre,35,6880
Mujer,54,6450
Mujer,52,4300
Mujer,56,4300
Mujer,38,6020
Hombre,42,10750
Hombre,28,15000
Mujer,65,2580
Hombre,35,7740
Hombre,36,8000
Hombre,38,2580
Hombre,37,30000
Mujer,43,24000
Hombre,52,6450
Mujer,32,4730
Hombre,54,4515
Mujer,42,4644
Mujer,35,6450
Hombre,56,2580
Mujer,45,24000
Mujer,30,1800
Hombre,52,6000
Hombre,51,6450
Hombre,74,4600
Hombre,29,5160
Hombre,38,10320
Mujer,26,2580
Hombre,52,5160
Hombre,67,7740
Mujer,42,5600
Hombre,48,7500
Mujer,30,6450
Mujer,49,3010
Hombre,39,13760
Hombre,17,2580
Hombre,23,3225
Mujer,23,1720
Mujer,78,2580
Hombre,36,9000
Hombre,37,9460
Hombre,40,12900
Mujer,23,5160
Hombre,42,5590
Mujer,55,1500
Hombre,35,8600
Mujer,71,9000
Hombre,28,3400
Hombre,50,5160
Hombre,30,8600
Hombre,44,13000
Hombre,35,1720
Mujer,30,22000
Hombre,43,32250
Mujer,56,5160
Mujer,20,2580
Mujer,45,12000
Hombre,38,9030
Mujer,64,5160
Hombre,69,4300
Hombre,57,5160
Hombre,57,17200
Mujer,54,1290
Hombre,54,2150
Mujer,55,5000
Hombre,49,15050
Hombre,26,3096
Mujer,62,1720
Hombre,41,12900
Mujer,28,4500
Hombre,32,16000
Hombre,42,21500
Hombre,57,6000
Hombre,32,2580
Mujer,33,5160
Hombre,44,4000
Hombre,57,1290
Hombre,42,3010
Mujer,25,3600
Hombre,18,2150
Hombre,37,17200
Hombre,53,8600
Mujer,41,13330
Mujer,37,6000
Hombre,37,12900
Mujer,24,12000
Hombre,38,8000
Hombre,18,6450
Mujer,47,2580
Mujer,34,3440
Mujer,22,2580
Mujer,30,9000
Mujer,26,12000
Mujer,28,1677
Mujer,34,9000
Mujer,25,2580
Hombre,27,7740
Mujer,59,9600
Mujer,65,4500
Hombre,51,30000
Hombre,41,7740
Hombre,33,14000
Hombre,74,9030
Mujer,98,3440
Mujer,33,3600
Mujer,42,2150
Mujer,53,21500
Mujer,48,3440
Hombre,19,5590
Hombre,17,6450
Hombre,51,17200
Hombre,31,1118
Mujer,21,5160
Mujer,29,20000
Hombre,27,8000
Mujer,32,4644
Mujer,32,5160
Hombre,52,8600
Hombre,19,2064
Hombre,25,14000
Mujer,39,6000
Hombre,37,6450
Hombre,23,10750
Hombre,43,3870
Mujer,41,6450
Hombre,22,4730
Hombre,53,1720
Hombre,48,7200
Mujer,45,16000
Mujer,26,4730
Hombre,31,7740
Mujer,20,6020
Hombre,25,7740
Hombre,28,9460
Hombre,29,6400
Mujer,18,3440
Hombre,28,20640
Hombre,44,6450
Mujer,20,3440
Hombre,38,12000
Mujer,51,5590
Mujer,54,2580
Hombre,59,3000
Hombre,38,3600
Hombre,41,7740
Hombre,39,20000
Hombre,42,8000
Hombre,31,12900
Mujer,26,2580
Mujer,60,12900
Hombre,50,3440
Hombre,32,18000
Mujer,61,21500
Mujer,21,5160
Hombre,40,25800
Hombre,43,4085
Mujer,45,5160
Hombre,55,12900
Mujer,23,5160
Mujer,21,2580
Hombre,17,4730
Hombre,44,10535
Hombre,54,10000
Mujer,41,6450
Mujer,49,1290
Hombre,22,5160
Hombre,39,5160
Mujer,32,1505
Mujer,39,6000
Hombre,48,10750
Hombre,43,6450
Hombre,33,9400
Mujer,39,3870
Hombre,44,5000
Hombre,42,8600
Mujer,35,6020
Mujer,36,5375
Mujer,46,1720
Hombre,20,5160
Hombre,71,2916
Mujer,52,2000
Hombre,70,5160
Hombre,31,16000
Hombre,31,4300
Mujer,60,7000
Hombre,48,8600
Mujer,45,3440
Mujer,60,1720
Hombre,32,3354
Hombre,44,11600
Hombre,30,3870
Mujer,37,3655
Hombre,31,7000
Hombre,22,3440
Mujer,27,2150
Mujer,31,2150
Mujer,64,2400
Hombre,47,5160
Hombre,46,5375
Hombre,35,15000
Mujer,30,4300
Hombre,34,7740
Hombre,63,6450
Mujer,31,7200
Mujer,32,3440
Hombre,39,1290
Hombre,26,3612
Hombre,20,8600
Hombre,39,10750
Mujer,47,6000
Hombre,25,3225
Hombre,21,7740
Hombre,28,2580
Mujer,28,1290
Hombre,30,7740
Mujer,28,3870
Hombre,42,10750
Hombre,52,8600
Mujer,23,4300
Hombre,67,4300
Hombre,32,6450
Mujer,41,3600
Mujer,32,4300
Mujer,34,5160
Hombre,59,2400
Mujer,39,6000
Mujer,65,1720
Hombre,58,22000
Mujer,43,9000
Hombre,30,9890
Hombre,56,3333
Hombre,51,5160
Hombre,35,5590
Mujer,26,3440
Mujer,35,4300
Hombre,23,4730
Hombre,23,1500
Hombre,37,40000
Mujer,57,1720
Hombre,42,16000
Hombre,33,30000
Hombre,24,8000
Hombre,53,5160
Hombre,52,9000
Hombre,67,8000
Mujer,54,14000
Hombre,32,6020
Hombre,34,3440
Hombre,28,6000
Mujer,55,24000
Hombre,42,5160
Mujer,45,2150
Hombre,37,18000
Hombre,38,4300
Hombre,13,1075
Hombre,43,3870
Mujer,56,1935
Hombre,35,6450
Hombre,56,12000
Hombre,35,17200
Hombre,41,5160
Hombre,45,8600
Hombre,49,15000
Hombre,28,5160
Mujer,60,2150
Hombre,48,7310
Mujer,44,1720
Hombre,41,5160
Hombre,47,9890
Mujer,46,14000
Mujer,40,3870
Hombre,61,4300
Hombre,49,6400
Mujer,18,3010
Hombre,39,4800
Hombre,35,7200
Mujer,29,10750
Mujer,47,3010
Hombre,34,4400
Mujer,51,14000
Mujer,47,8000
Mujer,26,4300
Mujer,46,5160
Hombre,31,16000
Hombre,37,5160
Hombre,40,4000
Mujer,37,5590
Hombre,44,10400
Mujer,53,4300
Hombre,43,3900
Hombre,27,8600
Mujer,38,7525
Hombre,34,3870
Mujer,50,6450
Hombre,60,12900
Mujer,17,5160
Mujer,63,2150
Hombre,22,7740
Hombre,53,6020
Hombre,34,12900
Hombre,53,8600
Hombre,44,6880
Mujer,57,6450
Hombre,70,12900
Hombre,42,1720
Hombre,54,12000
Mujer,29,1032
Hombre,20,7000
Hombre,59,6880
Hombre,39,10000
Hombre,63,1720
Hombre,68,15000
Mujer,58,9000
Hombre,25,5160
Mujer,55,2150
Mujer,21,6450
Mujer,32,9000
Hombre,26,8600
Hombre,66,2150
Hombre,51,6450
Mujer,50,9400
Mujer,35,1677
Hombre,42,6450
Hombre,52,15600
Hombre,32,10000
Hombre,40,3010
Hombre,54,10000
Hombre,47,8600
Hombre,29,15000
Hombre,48,13000
Mujer,30,10000
Hombre,28,8600
Hombre,46,6020
Hombre,38,5590
Mujer,45,5160
Hombre,18,3870
Hombre,44,3440
Hombre,37,4300
Hombre,31,7740
Hombre,51,18000
Mujer,33,8800
Mujer,49,2150
Hombre,52,5590
Hombre,25,6020
Mujer,38,3870
Hombre,30,8600
Hombre,24,3096
Mujer,30,4300
Mujer,32,21500
Mujer,24,5600
Mujer,41,12000
Hombre,26,6020
Hombre,44,5160
Mujer,30,10000
Hombre,48,12900
Mujer,25,1290
Mujer,47,5160
Hombre,18,1290
Mujer,20,1505
Hombre,38,7740
Mujer,52,4730
Hombre,47,5160
Hombre,28,8600
Hombre,36,6020
Hombre,38,9460
Hombre,55,6600
Hombre,68,2150
Mujer,21,3870
Mujer,61,5160
Mujer,27,12900
Hombre,42,12040
Hombre,56,7740
Mujer,41,6000
Hombre,29,1935
Hombre,43,4000
Mujer,31,8600
Hombre,43,10750
Mujer,38,5590
Mujer,24,3000
Hombre,32,10000
Hombre,35,13000
Hombre,19,6450
Hombre,23,5160
Mujer,19,4300
Hombre,18,6000
Hombre,67,12000
Hombre,56,2000
Mujer,21,4300
Hombre,33,10750
Hombre,54,10000
Hombre,36,10000
Hombre,34,6880
Hombre,57,7740
Mujer,30,5590
Hombre,56,5160
Hombre,28,14000
Mujer,22,4300
Mujer,56,7740
Mujer,58,6000
Mujer,53,3440
Mujer,33,6020
Mujer,55,1500
Mujer,35,6880
Hombre,52,4300
Mujer,32,17200
Hombre,41,4730
Mujer,32,6450
Mujer,39,9000
Hombre,24,7740
Hombre,36,10000
Mujer,40,6450
Hombre,30,1000
Mujer,52,9000
Hombre,27,12000
Hombre,44,15050
Hombre,56,6450
Mujer,54,30000
Mujer,34,3655
Hombre,38,6450
Mujer,27,8000
Hombre,55,6450
Hombre,42,9000
Hombre,45,8600
Hombre,23,2150
Hombre,28,8000
Mujer,41,4300
Hombre,39,15000
Mujer,22,3440
Mujer,50,10000
Hombre,38,8600
Hombre,32,1548
Hombre,43,19600
Hombre,62,10750
Hombre,40,5590
Hombre,31,5160
Hombre,20,8600
Hombre,14,1290
Hombre,56,2150
Hombre,37,8000
Hombre,46,4500
Hombre,27,11610
Hombre,45,8000
Hombre,50,10750
Hombre,25,10000
Hombre,42,5160
Mujer,50,6020
Mujer,30,6450
Mujer,47,4300
Hombre,39,4300
Mujer,36,10000
Mujer,49,8000
Hombre,41,10000
Hombre,70,6450
Mujer,67,12900
Hombre,59,9000
Hombre,56,5160
Mujer,47,4300
Mujer,47,5400
Hombre,19,2580
Hombre,64,30000
Hombre,47,19000
Mujer,53,6020
Hombre,28,8600
Hombre,55,2580
Hombre,26,4300
Mujer,40,4515
Hombre,38,9890
Hombre,25,8400
Hombre,34,3440
Hombre,34,12900
Hombre,26,4085
Hombre,31,1032
Hombre,32,8600
Hombre,35,3870
Hombre,21,6020
Hombre,29,3440
Mujer,25,4300
Mujer,50,5160
Hombre,39,5160
Hombre,37,8600
Hombre,48,6000
Hombre,22,5160
Hombre,43,12000
Hombre,31,12040
Hombre,54,10750
Hombre,29,8600
Mujer,26,1075
Hombre,33,8600
Hombre,25,6450
Mujer,37,5590
Hombre,56,4730
Hombre,38,12000
Hombre,52,6450
Hombre,28,10000
Hombre,56,4300
Hombre,47,4730
Hombre,23,6450
Hombre,64,6450
Mujer,36,1032
Hombre,33,4300
Hombre,42,7740
Hombre,29,8000
Mujer,38,1204
Mujer,35,10000
Hombre,62,12000
Hombre,50,8000
Mujer,32,15000
Mujer,51,15000
Hombre,30,11000
Mujer,53,2150
Hombre,61,5800
Hombre,55,6880
Hombre,26,6400
Mujer,53,15000
Mujer,29,30000
Hombre,40,6450
Mujer,23,10400
Hombre,36,7181
Hombre,27,9000
Mujer,51,6450
Hombre,24,1290
Hombre,36,8600
Hombre,46,6000
Hombre,44,12000
Mujer,45,6450
Hombre,45,3870
Hombre,55,17200
Mujer,23,1800
Mujer,47,3225
Hombre,59,1290
Hombre,23,6450
Hombre,45,5000
Hombre,38,10750
Hombre,38,9400
Mujer,41,1290
Hombre,33,5160
Hombre,44,3870
Mujer,33,10000
Mujer,41,5160
Hombre,54,3000
Hombre,44,6450
Hombre,21,8600
Mujer,22,2150
Hombre,41,10750
Hombre,21,7740
Hombre,18,6880
Mujer,20,3000
Mujer,48,3870
Hombre,59,15050
Mujer,37,1161
Mujer,27,4500
Hombre,44,8170
Hombre,48,4300
Mujer,69,1290
Mujer,17,3440
Mujer,59,6000
Hombre,24,3870
Hombre,24,7500
Mujer,61,12900
Mujer,52,3010
Hombre,27,6450
Hombre,28,5375
Hombre,33,1720
Mujer,21,3440
Hombre,27,20000
Hombre,38,11180
Hombre,20,6450
Hombre,62,8600
Hombre,31,8600
Hombre,41,10000
Mujer,64,3440
Mujer,18,6020
Mujer,46,4300
Mujer,22,4730
Hombre,31,3870
Mujer,51,4900
Hombre,23,6450
Mujer,67,3440
Hombre,40,21500
Hombre,46,6880
Hombre,43,10320
Mujer,52,6450
Mujer,54,5160
Mujer,34,8600
Mujer,43,5000
Hombre,23,30100
Hombre,32,1290
Mujer,31,4515
Hombre,17,2580
Hombre,28,10000
Mujer,25,12000
Hombre,35,8600
Mujer,44,10000
Mujer,55,2580
Hombre,61,2000
Mujer,37,20000
Mujer,42,8000
Mujer,30,3870
Mujer,51,4300
Hombre,63,1720
Mujer,48,6450
Hombre,45,7740
Hombre,37,8600
Mujer,48,2580
Mujer,25,6020
Mujer,59,10000
Mujer,50,14000
Mujer,38,6560
Hombre,29,6450
Hombre,52,4600
Hombre,28,4000
Hombre,65,5800
Mujer,51,14600
Hombre,40,12900
Hombre,29,7800
Hombre,37,10750
Hombre,18,3612
Mujer,55,6450
Hombre,15,4300
Hombre,34,4300
Hombre,22,7310
Hombre,27,8600
Hombre,64,1720
Hombre,56,5600
Hombre,21,5160
Mujer,66,10600
Hombre,26,6020
Mujer,65,4300
Mujer,43,30000
Hombre,32,3870
Hombre,36,12000
Mujer,27,5160
Hombre,29,5160
Hombre,60,3440
Mujer,48,4300
Hombre,18,8600
Hombre,38,5590
Mujer,45,10000
Hombre,18,2150
Mujer,25,3440
Mujer,35,5160
Mujer,34,16000
Mujer,39,12000
Hombre,46,17000
Mujer,24,1505
Hombre,22,3096
Hombre,50,30000
Mujer,42,4300
Hombre,39,5460
Hombre,50,20000
Hombre,52,20000
Mujer,22,3870
Mujer,37,8000
Hombre,39,6020
Hombre,50,6450
Hombre,34,5160
Mujer,30,5160
Hombre,20,9030
Mujer,51,1290
Hombre,32,8600
Mujer,27,8600
Mujer,39,25800
Hombre,41,8385
Mujer,30,10000
Hombre,70,2500
Mujer,40,1720
Mujer,47,8000
Hombre,22,4515
Mujer,46,10000
Hombre,39,8000
Mujer,40,2000
Mujer,54,3010
Hombre,36,12040
Hombre,39,5160
Hombre,34,6063
Hombre,60,2580
Hombre,45,10000
Mujer,43,3870
Hombre,43,8600
Hombre,42,15050
Hombre,71,3096
Hombre,49,5590
Hombre,22,4300
Mujer,27,5160
Hombre,21,1720
Hombre,85,3400
Hombre,64,6450
Mujer,23,5590
Hombre,48,3870
Hombre,18,2580
Mujer,43,9000
Mujer,18,3010
Hombre,44,1720
Mujer,61,3200
Hombre,53,7740
Hombre,30,5160
Mujer,47,1290
Mujer,32,2600
Mujer,21,6070
Hombre,71,1290
Hombre,34,12000
Mujer,26,8000
Mujer,45,5160
Mujer,60,6000
Hombre,26,5590
Mujer,28,1290
Hombre,38,8600
Hombre,31,12000
Hombre,17,4300
Hombre,37,12900
Hombre,16,5590
Hombre,50,1000
Hombre,46,20000
Hombre,18,2150
Mujer,52,28000
Hombre,25,8000
Mujer,26,3200
Mujer,40,5160
Hombre,26,10750
Hombre,40,10000
Hombre,48,8600
Hombre,48,4500
Hombre,37,15000
Hombre,26,4330
Hombre,16,3870
Hombre,21,3600
Hombre,18,10750
Hombre,29,6020
Hombre,23,10000
Hombre,26,5160
Hombre,45,4300
Hombre,51,6450
Hombre,52,6000
Hombre,21,3870
Hombre,56,9000
Hombre,36,4730
Mujer,41,3440
Hombre,39,12900
Hombre,30,12000
Mujer,34,4300
Hombre,28,3440
Mujer,36,4300
Hombre,27,20640
Mujer,43,6235
Hombre,39,8600
Mujer,78,5160
Hombre,38,10750
Hombre,49,12000
Mujer,22,4730
Hombre,25,5160
Mujer,42,5160
Mujer,40,4300
Mujer,44,5200
Hombre,37,7740
Hombre,20,7430
Mujer,58,3225
Hombre,64,1500
Mujer,47,2580
Hombre,19,4515
Hombre,29,3096
Hombre,58,28000
Hombre,29,8000
Hombre,64,1935
Hombre,45,10750
Mujer,24,3500
Mujer,31,7310
Mujer,44,1204
Mujer,44,3440
Hombre,20,1935
Mujer,15,2000
Mujer,34,6450
Hombre,55,19200
Mujer,37,2580
Hombre,17,1290
Hombre,23,5375
Mujer,18,3870
Mujer,29,8600
Hombre,22,4000
Hombre,56,4730
Hombre,74,3750
Mujer,56,3870
Mujer,74,2150
Hombre,48,12900
Mujer,48,1000
Mujer,36,4730
Hombre,41,15050
Hombre,49,6450
Hombre,65,5160
Hombre,50,2000
Hombre,66,4000
Mujer,43,10000
Hombre,20,8600
Mujer,21,8400
Mujer,39,6020
Hombre,43,9000
Hombre,55,6000
Mujer,29,10750
Hombre,38,2580
Hombre,50,8000
Hombre,40,14000
Mujer,29,5600
Hombre,29,8000
Mujer,55,11000
Hombre,54,1935
Hombre,33,8600
Mujer,37,6450
Hombre,60,8600
Mujer,59,2580
Hombre,54,15000
Mujer,43,4300
Hombre,53,8600
Mujer,41,5160
Hombre,29,12040
Hombre,27,10750
Mujer,46,1290
Hombre,20,5160
Mujer,38,1290
Mujer,36,10000
Hombre,17,1720
Hombre,36,16000
Mujer,30,6450
Mujer,23,2400
Hombre,48,8000
Hombre,62,7740
Hombre,45,16000
Hombre,28,5590
Hombre,52,6450
Mujer,16,3225
Hombre,50,4000
Hombre,35,6400
Mujer,49,2150
Hombre,31,5160
Hombre,45,3870
Hombre,35,6020
Mujer,28,11000
Mujer,48,10750
Hombre,43,8000
Mujer,54,10320
Hombre,34,10000
Mujer,41,6450
Hombre,42,6450
Mujer,48,4730
Mujer,47,4000
Mujer,37,1000
Hombre,32,20210
Mujer,33,9200
Mujer,23,3870
Mujer,25,3600
Hombre,20,6880
Mujer,55,7486
Hombre,54,4730
Hombre,55,8600
Mujer,46,2580
Mujer,26,1720
Hombre,19,5590
Hombre,50,8800
Hombre,28,2580
Hombre,40,3655
Hombre,35,25800
Hombre,55,6000
Hombre,31,19350
Mujer,42,13000
Hombre,36,5160
Hombre,26,12900
Mujer,22,3600
Hombre,31,5160
Hombre,15,1290
Mujer,36,1935
Hombre,38,5590
Mujer,37,5000
Hombre,42,20000
Mujer,24,5160
Hombre,31,5590
Mujer,22,4300
Hombre,47,2580
Hombre,49,6450
Hombre,38,5160
Hombre,32,12857
Hombre,34,7740
Hombre,45,7740
Mujer,39,6450
Hombre,48,7600
Hombre,37,6450
Hombre,63,15000
Hombre,53,8000
Mujer,42,12600
Mujer,44,1290
Hombre,31,12000
Hombre,43,34000
Hombre,68,7740
Hombre,36,3225
Mujer,58,1290
Mujer,31,4300
Mujer,40,20000
Mujer,51,1290
Mujer,28,7310
Hombre,54,10000
Hombre,50,7740
Hombre,54,2150
Hombre,58,5590
Hombre,22,8600
Hombre,24,12900
Hombre,49,20000
Hombre,30,6450
Hombre,52,10000
Mujer,51,3870
Hombre,24,1720
Hombre,30,4945
Mujer,50,4515
Hombre,32,5160
Mujer,22,2000
Hombre,61,2080
Hombre,75,2150
Hombre,35,7310
Hombre,19,2580
Mujer,47,7310
Hombre,33,8400
Hombre,65,2064
Hombre,40,9030
Hombre,40,6708
Hombre,49,9700
Hombre,28,4730
Mujer,37,12000
Hombre,29,5160
Mujer,52,5805
Hombre,43,8600
Mujer,30,10000
Mujer,49,5000
Hombre,61,4500
Hombre,30,4300
Mujer,33,9000
Hombre,59,10750
Hombre,34,5160
Hombre,54,4300
Mujer,28,1400
Mujer,36,1290
Mujer,35,4000
Hombre,28,5160
Mujer,53,4300
Hombre,49,6450
Mujer,46,5160
Mujer,31,3000
Mujer,29,24000
Hombre,22,9460
Mujer,52,28000
Mujer,30,3600
Mujer,36,3440
Hombre,21,5160
Hombre,56,3870
Hombre,67,19350
Hombre,17,5590
Mujer,27,5977
Mujer,51,3870
Mujer,52,8200
Hombre,52,7310
Mujer,39,4300
Mujer,27,4300
Hombre,27,5000
Hombre,36,3096
Hombre,42,8000
Mujer,25,2200
Mujer,29,2150
Hombre,64,4500
Mujer,15,2580
Hombre,51,8600
Mujer,22,1720
Mujer,53,3440
Hombre,20,4300
Hombre,51,6020
Hombre,45,5160
Hombre,27,10750
Hombre,39,8600
Hombre,48,8600
Hombre,19,6450
Mujer,43,16000
Mujer,40,5160
Mujer,70,2580
Mujer,43,2150
Hombre,27,18000
Mujer,67,7740
Mujer,32,1290
Hombre,34,16000
Mujer,46,5160
Hombre,37,38000
Mujer,36,2150
Hombre,36,6000
Mujer,35,4300
Hombre,51,8600
Hombre,62,4300
Hombre,52,17200
Mujer,39,2500
Hombre,45,6000
Mujer,30,6000
Hombre,31,10868
Hombre,41,10750
Hombre,34,8600
Mujer,36,5375
Mujer,44,3225
Hombre,41,12000
Hombre,42,8600
Mujer,50,1935
Hombre,44,9000
Hombre,46,4000
Hombre,30,2150
Mujer,26,12000
Mujer,44,14000
Mujer,37,10000
Hombre,23,7740
Hombre,37,3870
Hombre,49,10750
Hombre,33,7740
Hombre,48,11000
Mujer,36,10000
Hombre,36,8600
Hombre,34,5590
Hombre,69,8600
Mujer,78,6000
Hombre,24,10750
Hombre,25,4600
Hombre,24,8600
Hombre,38,5160
Hombre,22,3870
Mujer,37,1290
Mujer,39,6880
Hombre,36,16340
Hombre,38,8471
Mujer,25,10000
Mujer,37,8000
Hombre,26,5590
Mujer,30,3870
Hombre,27,8600
Mujer,97,4500
Mujer,58,5590
Mujer,18,3600
Hombre,50,10000
Mujer,48,5590
Hombre,37,4945
Mujer,47,10000
Hombre,28,8600
Hombre,52,12900
Hombre,44,35000
Hombre,48,3440
Hombre,21,3440
Mujer,30,26000
Hombre,53,3000
Hombre,40,4300
Hombre,26,3870
Mujer,64,2580
Mujer,49,8600
Mujer,49,14000
Mujer,54,6450
Mujer,25,1720
Hombre,34,8600
Hombre,20,6450
Hombre,54,5590
Hombre,19,2580
Mujer,40,6880
Hombre,45,7095
Hombre,20,6450
Hombre,31,6450
Hombre,40,15050
Hombre,33,5160
Mujer,68,2400
Mujer,20,4300
Mujer,48,6400
Hombre,45,12900
Hombre,50,4300
Hombre,32,12000
Mujer,30,4300
Hombre,28,10000
Mujer,47,30000
Mujer,27,7220
Hombre,16,2150
Hombre,31,6450
Hombre,52,6880
Hombre,45,21500
Hombre,27,4300
Hombre,26,6020
Hombre,17,4000
Mujer,70,1290
Mujer,38,8600
Hombre,45,7500
Hombre,42,43000
Hombre,18,6020
Hombre,29,1500
Mujer,37,2580
Hombre,24,5590
Mujer,54,6000
Hombre,32,5160
Hombre,21,7310
Hombre,46,9000
Hombre,35,6450
Mujer,43,3870
Mujer,15,1290
Mujer,20,3600
Hombre,23,6450
Mujer,30,8600
Mujer,58,3870
Hombre,56,3870
Hombre,33,10750
Hombre,42,12900
Hombre,56,12000
Mujer,43,2150
Hombre,55,6450
Hombre,41,5590
Hombre,37,6000
Hombre,64,2150
Hombre,41,8600
Hombre,55,8600
Mujer,57,4300
Mujer,56,4300
Hombre,53,1720
Hombre,25,9890
Hombre,44,11500
Hombre,48,3870
Hombre,18,12040
Hombre,25,6450
Hombre,43,25000
Mujer,28,8000
Hombre,18,6450
Hombre,15,3870
Hombre,26,11000
Hombre,17,2580
Hombre,42,7740
Hombre,40,14050
Hombre,43,6450
Hombre,40,8600
Hombre,29,6400
Hombre,23,5160
Hombre,31,5375
Hombre,37,3870
Hombre,46,6880
Mujer,43,6880
Mujer,25,8600
Hombre,29,30000
Mujer,34,12000
Hombre,56,5160
Hombre,27,4300
Mujer,41,5375
Mujer,33,4730
Hombre,53,4300
Mujer,43,11000
Hombre,44,6450
Mujer,41,2400
Hombre,34,7740
Mujer,78,1200
Mujer,52,5000
Mujer,45,3000
Hombre,42,2150
Mujer,50,4300
Hombre,76,1032
Mujer,45,12800
Hombre,54,3225
Mujer,37,3440
Mujer,36,16770
Mujer,41,3655
Mujer,41,6450
Hombre,64,6450
Hombre,35,10750
Hombre,33,6880
Hombre,54,9000
Mujer,24,5590
Mujer,24,1720
Hombre,25,12900
Mujer,22,10750
Mujer,18,3225
Hombre,56,5160
Hombre,30,6000
Hombre,42,12000
Hombre,55,11610
Mujer,22,7740
Hombre,50,1000
Hombre,56,7740
Mujer,21,2240
Mujer,27,1720
Hombre,14,1290
Hombre,25,15000
Hombre,42,7500
Hombre,34,19350
Hombre,27,7740
Mujer,21,5160
Mujer,35,1290
